person_ID,country,name_0,country_ID,governorate,name_1,governorate_ID,gov_x,gov_y,case,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat
193,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,5,2,0,0,40,1,0,0,0,0
194,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,5,2,0,0,54,1,0,0,1,1
195,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,9,3,0,0,38,1,0,0,0,0
196,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,0,1,0,0,82,0,0,0,0,0
197,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,12,4,0,0,19,0,1,0,0,0
198,Algeria,Algeria,Algeria,Boumerdes,Boumerdès,Boumerdes,3.638675689697266,36.72869110107422,0,9,3,0,0,31,0,0,0,0,0
199,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,0,5,2,0,0,54,1,0,0,0,0
200,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,0,5,2,0,0,19,0,0,1,0,1
201,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,0,5,2,0,0,34,1,0,0,0,0
202,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,0,9,3,0,0,24,0,0,1,0,1
203,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,0,5,2,0,0,26,0,0,0,1,1
204,Algeria,Algeria,Algeria,Constantine,Constantine,Constantine,6.687941074371338,36.34832000732422,1,15,6,1,1,27,1,0,0,0,0
205,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,9,3,0,0,34,0,0,0,0,0
206,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,12,4,0,0,18,0,1,0,0,0
207,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,5,2,0,0,37,1,0,0,0,0
208,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,9,3,0,0,31,0,0,1,0,1
209,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,12,4,0,0,31,1,0,1,0,1
210,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,0,1,0,0,68,1,0,0,0,0
211,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,12,4,0,0,19,0,1,0,0,0
212,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,15,6,0,1,27,0,1,0,0,0
213,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,0,1,0,0,51,1,0,0,1,1
214,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,9,3,0,0,27,0,0,0,0,0
215,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,5,2,0,0,56,1,0,0,0,0
216,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,15,6,0,1,24,0,1,0,0,0
217,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,0,1,0,0,65,1,0,0,0,0
218,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,0,1,0,0,58,1,0,0,0,0
219,Algeria,Algeria,Algeria,Djelfa,Djelfa,Djelfa,3.533815860748291,34.38684844970703,0,0,1,0,0,69,0,0,0,0,0
220,Algeria,Algeria,Algeria,El Bayadh,El Bayadh,El Bayadh,.9115885496139526,32.56539916992188,0,5,2,0,0,25,0,0,1,0,1
221,Algeria,Algeria,Algeria,El Bayadh,El Bayadh,El Bayadh,.9115885496139526,32.56539916992188,0,14,5,0,0,20,0,1,0,0,0
222,Algeria,Algeria,Algeria,El Bayadh,El Bayadh,El Bayadh,.9115885496139526,32.56539916992188,0,5,2,0,0,45,0,0,0,1,1
223,Algeria,Algeria,Algeria,El Bayadh,El Bayadh,El Bayadh,.9115885496139526,32.56539916992188,0,5,2,0,0,31,0,0,0,0,0
224,Algeria,Algeria,Algeria,El Bayadh,El Bayadh,El Bayadh,.9115885496139526,32.56539916992188,0,5,2,0,0,40,0,0,0,0,0
225,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,34,1,0,0,0,0
226,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,25,0,0,0,0,0
227,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,57,1,0,0,0,0
228,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,12,4,0,0,34,0,0,0,0,0
229,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,12,4,0,0,21,0,1,0,0,0
230,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,9,3,0,0,20,0,0,1,0,1
231,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,28,0,0,0,0,0
232,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,66,1,0,0,0,0
233,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,14,5,0,0,23,0,0,1,0,1
234,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,48,0,0,1,0,1
235,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,0,1,0,0,59,0,0,0,0,0
236,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,0,1,0,0,50,1,0,0,1,1
237,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,12,4,0,0,43,1,0,0,0,0
238,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,0,1,0,0,63,1,0,0,0,0
239,Algeria,Algeria,Algeria,El Oued,El Oued,El Oued,7.000937461853027,33.28018951416016,0,5,2,0,0,54,1,0,0,0,0
240,Algeria,Algeria,Algeria,El Taref,El Tarf,El Taref,8.146471977233887,36.71347045898438,0,12,4,0,0,24,0,1,0,0,0
241,Algeria,Algeria,Algeria,El Taref,El Tarf,El Taref,8.146471977233887,36.71347045898438,0,15,6,1,1,25,0,0,0,0,0
242,Algeria,Algeria,Algeria,El Taref,El Tarf,El Taref,8.146471977233887,36.71347045898438,0,5,2,0,0,66,1,0,0,0,0
243,Algeria,Algeria,Algeria,El Taref,El Tarf,El Taref,8.146471977233887,36.71347045898438,0,12,4,0,0,19,0,1,0,0,0
244,Algeria,Algeria,Algeria,El Taref,El Tarf,El Taref,8.146471977233887,36.71347045898438,0,0,1,0,0,65,1,0,0,0,0
245,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,9,3,0,0,29,1,0,0,0,0
246,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,27,1,0,0,0,0
247,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,35,0,0,0,0,0
248,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,0,1,0,0,42,1,0,0,0,0
249,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,9,3,0,0,34,0,0,0,0,0
250,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,37,1,0,0,0,0
251,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,14,5,0,0,29,0,0,0,,0
252,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,49,0,0,0,0,0
253,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,9,3,0,0,33,1,0,0,0,0
254,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,52,1,0,0,0,0
255,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,0,1,0,0,64,1,0,0,0,0
256,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,18,0,1,0,0,0
257,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,0,1,0,0,75,1,0,0,0,0
258,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,0,1,0,0,61,0,0,0,0,0
259,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,1,13,4,0,1,32,1,0,0,0,0
260,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,34,0,0,0,0,0
261,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,20,0,1,0,0,0
262,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,40,1,0,0,0,0
263,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,9,3,0,0,31,0,0,0,0,0
264,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,19,0,1,0,0,0
265,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,23,0,0,1,0,1
266,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,12,4,0,0,20,0,1,0,0,0
267,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,32,1,0,0,0,0
268,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,41,1,0,0,0,0
269,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,5,2,0,0,23,0,0,1,0,1
270,Algeria,Algeria,Algeria,Ghardaïa,Ghardaïa,Ghardaïa,3.177278518676758,31.17999458312988,0,9,3,0,0,27,0,0,1,0,1
271,Algeria,Algeria,Algeria,Guelma,Guelma,Guelma,7.395679473876953,36.39577484130859,0,9,3,0,0,54,1,0,0,0,0
272,Algeria,Algeria,Algeria,Guelma,Guelma,Guelma,7.395679473876953,36.39577484130859,0,9,3,0,0,50,1,0,0,0,0
273,Algeria,Algeria,Algeria,Guelma,Guelma,Guelma,7.395679473876953,36.39577484130859,0,12,4,0,0,56,1,0,0,0,0
274,Algeria,Algeria,Algeria,Guelma,Guelma,Guelma,7.395679473876953,36.39577484130859,0,14,5,0,0,42,1,0,0,0,0
275,Algeria,Algeria,Algeria,Guelma,Guelma,Guelma,7.395679473876953,36.39577484130859,0,14,5,0,0,22,0,0,0,0,0
276,Algeria,Algeria,Algeria,Jijel,Jijel,Jijel,5.970616817474365,36.70123291015625,0,9,3,0,0,49,1,0,0,0,0
277,Algeria,Algeria,Algeria,Jijel,Jijel,Jijel,5.970616817474365,36.70123291015625,0,0,1,0,0,67,1,0,0,0,0
278,Algeria,Algeria,Algeria,Jijel,Jijel,Jijel,5.970616817474365,36.70123291015625,0,14,5,0,0,21,0,1,0,0,0
279,Algeria,Algeria,Algeria,Jijel,Jijel,Jijel,5.970616817474365,36.70123291015625,0,0,1,0,0,76,1,0,0,0,0
280,Algeria,Algeria,Algeria,Jijel,Jijel,Jijel,5.970616817474365,36.70123291015625,0,14,5,0,0,33,0,0,0,0,0
281,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,49,1,0,0,0,0
282,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,37,1,0,0,0,0
283,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,12,4,0,0,24,0,0,0,0,0
284,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,29,0,0,0,0,0
285,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,33,0,0,0,0,0
286,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,15,6,1,1,37,1,0,0,0,0
287,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,14,5,0,0,43,1,0,0,0,0
288,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,12,4,0,0,27,0,0,0,0,0
289,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,14,5,0,0,35,1,0,0,0,0
290,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,9,3,0,0,42,1,0,0,0,0
291,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,15,6,1,1,32,1,0,0,0,0
292,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,9,3,0,0,28,0,0,0,0,0
293,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,21,0,0,1,0,1
294,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,9,3,0,0,25,0,0,0,0,0
295,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,0,1,0,0,64,1,0,0,0,0
296,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,42,1,0,0,,0
297,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,15,6,1,1,25,0,0,0,0,0
298,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,15,6,1,1,45,1,0,0,0,0
299,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,9,3,0,0,29,0,0,1,0,1
300,Algeria,Algeria,Algeria,Khenchela,Khenchela,Khenchela,6.996474742889404,34.98241424560547,0,5,2,0,0,67,1,0,0,0,0
301,Algeria,Algeria,Algeria,Laghouat,Laghouat,Laghouat,2.729551076889038,33.60757064819336,0,5,2,0,0,28,0,0,0,0,0
302,Algeria,Algeria,Algeria,Laghouat,Laghouat,Laghouat,2.729551076889038,33.60757064819336,0,9,3,0,0,40,1,0,0,0,0
303,Algeria,Algeria,Algeria,Laghouat,Laghouat,Laghouat,2.729551076889038,33.60757064819336,0,5,2,0,0,48,1,0,0,0,0
304,Algeria,Algeria,Algeria,Laghouat,Laghouat,Laghouat,2.729551076889038,33.60757064819336,0,5,2,0,0,44,0,0,0,0,0
305,Algeria,Algeria,Algeria,Laghouat,Laghouat,Laghouat,2.729551076889038,33.60757064819336,0,9,3,0,0,47,1,0,0,0,0
306,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,12,4,0,0,34,0,0,0,0,0
307,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,9,3,0,0,21,0,0,1,0,1
308,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,15,6,1,1,52,1,0,0,0,0
309,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,0,1,0,0,70,0,0,0,0,0
310,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,12,4,0,0,45,1,0,0,0,0
311,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,9,3,0,0,42,1,0,0,0,0
312,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,15,6,1,1,35,1,0,0,,0
313,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,15,6,1,1,25,0,0,0,0,0
314,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,15,6,0,1,22,0,1,0,0,0
315,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,14,5,0,0,27,0,0,1,0,1
316,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,9,3,0,0,22,0,0,1,0,1
317,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,5,2,0,0,62,1,0,0,0,0
318,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,14,5,0,0,31,1,0,0,,0
319,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,5,2,0,0,44,1,0,0,0,0
320,Algeria,Algeria,Algeria,M'Sila,M'Sila,M'Sila,4.258620262145996,35.28760147094727,0,5,2,0,0,58,1,0,0,0,0
321,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,15,6,1,1,28,0,0,0,0,0
322,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,0,1,0,0,83,0,0,0,0,0
323,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,58,1,0,0,0,0
324,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,0,1,0,0,54,1,0,0,0,0
325,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,5,2,0,0,39,1,0,0,0,0
326,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,45,1,0,0,0,0
327,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,0,1,0,0,68,1,0,0,0,0
328,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,35,0,0,0,0,0
329,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,31,1,0,0,0,0
330,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,28,0,0,0,0,0
331,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,34,0,0,0,0,0
332,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,15,6,0,1,25,0,1,0,0,0
333,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,29,0,0,0,0,0
334,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,5,2,0,0,41,1,0,0,0,0
335,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,21,0,0,0,0,0
336,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,12,4,0,0,31,0,0,1,0,1
337,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,27,0,0,0,0,0
338,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,14,5,0,0,43,1,0,0,,0
339,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,1,13,4,0,1,21,0,0,1,0,1
340,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,48,1,0,0,0,0
341,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,5,2,0,0,43,1,0,0,0,0
342,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,5,2,0,0,51,1,0,0,0,0
343,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,14,5,0,0,41,1,0,0,0,0
344,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,12,4,0,0,24,0,0,1,0,1
345,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,29,0,0,0,0,0
346,Algeria,Algeria,Algeria,Mascara,Mascara,Mascara,.159258097410202,35.39167404174805,0,9,3,0,0,24,0,0,1,0,1
347,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,12,4,0,0,19,0,1,0,0,0
348,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,9,3,0,0,34,0,0,0,0,0
349,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,0,1,0,0,68,1,0,1,0,1
350,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,5,2,0,0,46,1,0,0,0,0
351,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,14,5,0,0,25,0,1,0,0,0
352,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,0,1,0,0,72,1,0,0,0,0
353,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,12,4,0,0,28,0,0,1,0,1
354,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,12,4,0,0,24,0,0,0,1,1
355,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,12,4,0,0,18,0,1,0,0,0
356,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,15,6,1,1,45,1,0,0,0,0
357,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,9,3,0,0,22,0,1,0,0,0
358,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,9,3,0,0,40,1,0,0,0,0
359,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,14,5,0,0,41,1,0,0,0,0
360,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,5,2,0,0,39,1,0,0,1,1
361,Algeria,Algeria,Algeria,Mila,Mila,Mila,6.14584493637085,36.29331588745117,0,0,1,0,0,77,0,0,0,0,0
362,Algeria,Algeria,Algeria,Mostaganem,Mostaganem,Mostaganem,.3331096470355988,35.98739242553711,0,9,3,0,0,55,1,0,0,0,0
363,Algeria,Algeria,Algeria,Mostaganem,Mostaganem,Mostaganem,.3331096470355988,35.98739242553711,0,9,3,0,0,24,0,0,0,0,0
364,Algeria,Algeria,Algeria,Mostaganem,Mostaganem,Mostaganem,.3331096470355988,35.98739242553711,0,0,1,0,0,53,1,0,0,1,1
365,Algeria,Algeria,Algeria,Mostaganem,Mostaganem,Mostaganem,.3331096470355988,35.98739242553711,0,5,2,0,0,37,0,0,0,0,0
366,Algeria,Algeria,Algeria,Mostaganem,Mostaganem,Mostaganem,.3331096470355988,35.98739242553711,0,15,6,1,1,28,0,0,0,0,0
367,Algeria,Algeria,Algeria,Médéa,Médéa,Médéa,2.923297643661499,35.97889709472656,0,5,2,0,0,48,1,0,0,0,0
368,Algeria,Algeria,Algeria,Médéa,Médéa,Médéa,2.923297643661499,35.97889709472656,0,5,2,0,0,27,0,0,1,0,1
369,Algeria,Algeria,Algeria,Médéa,Médéa,Médéa,2.923297643661499,35.97889709472656,0,12,4,0,0,33,0,0,0,0,0
370,Algeria,Algeria,Algeria,Médéa,Médéa,Médéa,2.923297643661499,35.97889709472656,0,9,3,0,0,29,1,0,0,1,1
371,Algeria,Algeria,Algeria,Médéa,Médéa,Médéa,2.923297643661499,35.97889709472656,0,0,1,0,0,52,1,0,0,0,0
372,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,9,3,0,0,50,1,0,0,0,0
373,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,57,1,0,0,0,0
374,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,1,13,4,0,1,38,1,0,0,0,0
375,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,42,0,0,1,0,1
376,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,1,9,3,0,0,30,0,0,0,1,1
377,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,44,0,0,0,0,0
378,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,12,4,0,0,19,0,1,0,0,0
379,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,0,1,0,0,79,0,0,0,0,0
380,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,37,1,0,0,0,0
381,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,73,1,0,0,0,0
382,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,33,1,0,0,0,0
383,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,40,1,0,0,1,1
384,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,1,9,3,0,0,,0,0,0,0,0
385,Algeria,Algeria,Algeria,Oran,Oran,Oran,-.5985904335975647,35.6487922668457,0,5,2,0,0,63,1,0,0,0,0
