ID,country,governorate,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat,case
185,Libya,Benghazi,16,5,0,0,31,0,0,0,0,0,1
186,Libya,Benghazi,9,3,0,0,22,0,0,0,0,0,1
187,Libya,Darnah,12,4,0,0,17,0,0,1,0,1,1
188,Libya,Darnah,12,4,0,0,27,0,1,0,0,0,1
189,Libya,Darnah,,,0,0,19,0,0,1,0,1,1
190,Libya,,,,0,0,21,0,1,0,0,0,1
191,Libya,Benghazi,15,4,0,1,27,0,0,0,1,1,1
192,Libya,Benghazi,12,3,0,0,18,0,1,0,0,0,1
193,Libya,Syria,13,4,0,0,,1,0,0,0,0,1
194,Libya,Benghazi,12,4,0,0,21,0,0,0,0,0,1
195,Libya,Sirte,18,6,0,0,31,1,0,0,0,0,1
196,Libya,Zawiya,9,3,0,0,20,0,0,1,0,1,1
197,Libya,Zawiya,13,4,0,0,23,0,0,1,0,1,1
198,Libya,Benghazi,6,2,0,0,28,1,0,0,0,0,1
199,Libya,Tripoli,17,6,1,1,21,0,1,0,0,0,1
200,Libya,Tripoli,13,4,0,0,23,0,0,0,0,0,1
201,Libya,Darnah,12,4,0,0,24,0,0,0,0,0,1
202,Libya,Al Wahat,13,4,0,0,18,0,0,0,0,0,1
203,Libya,Darnah,14,4,0,1,20,0,1,0,0,0,1
204,Libya,Al Wahat,13,4,0,0,27,0,0,0,0,0,1
205,Libya,Darnah,13,4,0,0,20,0,0,1,0,1,1
206,Libya,Benghazi,17,6,1,1,21,0,0,1,0,1,1
207,Libya,,17,6,1,1,,0,1,0,0,0,1
208,Libya,Benghazi,13,4,0,0,20,0,0,1,0,1,1
209,Libya,Benghazi,17,6,1,1,23,0,1,0,0,0,1
210,Libya,Darnah,16,5,0,0,22,0,0,1,0,1,1
211,Libya,Tripoli,13,4,0,0,23,0,0,0,0,0,1
212,Libya,Benghazi,13,4,0,0,24,0,0,0,0,0,1
213,Libya,Benghazi,9,3,0,0,32,0,0,0,0,0,1
214,Libya,,13,4,0,0,17,0,0,0,0,0,1
215,Libya,,13,4,0,0,17,0,0,0,0,0,1
216,Libya,,13,4,0,0,17,0,0,1,0,1,1
217,Libya,Benghazi,16,5,0,0,29,0,0,0,0,0,1
218,Libya,Benghazi,13,4,0,0,17,0,0,0,0,0,1
219,Libya,Benghazi,13,4,0,0,23,0,0,0,0,0,1
220,Libya,Al Wahat,16,5,0,0,20,0,1,0,0,0,1
221,Libya,Misurata,13,4,0,0,21,0,0,0,0,0,1
222,Libya,Darnah,16,5,0,0,26,0,0,1,0,1,1
223,Libya,Benghazi,13,4,0,0,22,0,1,0,0,0,1
224,Libya,Darnah,13,4,0,0,25,0,0,0,1,1,1
225,Libya,Benghazi,16,5,0,0,21,0,0,0,0,0,1
226,Libya,Benghazi,,,0,0,20,0,0,0,0,0,1
227,Libya,Darnah,6,2,0,0,17,0,0,0,1,1,1
228,Libya,Darnah,17,6,1,1,25,0,1,0,0,0,1
229,Libya,Benghazi,13,4,0,0,17,0,0,0,0,0,1
230,Libya,Benghazi,13,4,0,0,19,0,0,0,0,0,1
231,Libya,Sirte,6,2,0,0,24,0,0,0,0,0,1
232,Libya,Sirte,16,5,0,0,19,0,1,0,0,0,1
233,Libya,Sirte,16,5,0,0,19,0,1,0,0,0,1
234,Libya,Benghazi,16,5,0,0,38,0,0,0,0,0,1
235,Libya,Benghazi,16,5,0,0,20,0,0,0,0,0,1
236,Libya,Benghazi,16,5,0,0,23,0,1,0,0,0,1
237,Libya,Benghazi,13,4,0,0,22,0,0,0,0,0,1
238,Libya,Darnah,16,5,0,0,21,0,0,0,0,0,1
239,Libya,Benghazi,13,4,0,0,18,0,1,0,0,0,1
240,Libya,Tripoli,13,4,0,0,24,0,0,0,0,0,1
241,Libya,Darnah,,,0,0,19,0,0,0,0,0,1
242,Morocco,Tanger-Tétouan,13,4,0,1,29,1,0,0,0,0,1
243,Morocco,,15,6,0,0,34,1,0,0,0,0,1
244,Morocco,Fès-Boulemane,15,6,0,0,24,0,1,0,0,0,1
245,Morocco,Gharb-Cherarda-Béni Hssen,7,2,0,0,35,1,0,0,0,0,1
246,Morocco,Rabat-Salé-Zemmour-Zaér,12,3,0,0,25,0,0,0,0,0,1
247,Morocco,Rabat-Salé-Zemmour-Zaér,12,3,0,0,25,0,0,0,0,0,1
248,Morocco,Laâyoune-Boujdour-Sakia El Hamra,12,4,0,0,28,0,0,0,0,0,1
249,Morocco,Fès-Boulemane,3,1,0,0,31,1,0,0,0,0,1
250,Morocco,,,,0,0,,0,0,0,0,0,1
251,Morocco,Souss-Massa-Draâ,7,2,0,0,21,0,0,0,0,0,1
252,Morocco,Méknès-Tafilalet,11,3,0,0,23,0,0,0,0,0,1
253,Morocco,Marrakech-Tensift-Al Haouz,,,0,0,,0,0,0,0,0,1
254,Morocco,Fès-Boulemane,7,2,0,0,23,0,0,0,0,0,1
255,Morocco,Tanger-Tétouan,8,2,0,0,22,0,0,0,0,0,1
256,Morocco,Tanger-Tétouan,12,4,0,0,36,0,0,0,0,0,1
257,Morocco,Gharb-Cherarda-Béni Hssen,2,1,0,0,27,0,0,0,0,0,1
258,Morocco,,12,4,0,0,20,0,0,0,0,0,1
259,Morocco,Tanger-Tétouan,6,2,0,0,22,0,0,0,0,0,1
260,Morocco,Gharb-Cherarda-Béni Hssen,12,3,0,0,36,1,0,0,1,1,1
261,Morocco,Souss-Massa-Draâ,6,2,0,0,32,1,0,0,0,0,1
262,Morocco,Fès-Boulemane,8,2,0,0,25,0,0,0,0,0,1
263,Morocco,,8,2,0,0,29,1,0,0,0,0,1
264,Morocco,,12,4,0,0,30,1,0,0,1,1,1
265,Morocco,Rabat-Salé-Zemmour-Zaér,9,3,0,0,22,1,0,0,0,0,1
266,Morocco,Fès-Boulemane,7,2,0,0,35,1,0,0,0,0,1
267,Morocco,Tanger-Tétouan,7,2,0,0,21,0,0,0,0,0,1
268,Morocco,Béni Mellal-Khénifra,10,3,0,0,28,0,0,0,0,0,1
269,Morocco,Gharb-Cherarda-Béni Hssen,12,4,0,0,32,1,0,0,1,1,1
270,Morocco,,,,0,0,,0,0,0,0,0,1
271,Morocco,,12,3,0,0,27,1,0,0,0,0,1
272,Morocco,,6,2,0,0,,0,0,0,1,1,1
273,Morocco,Tanger-Tétouan,,,0,0,19,0,0,0,0,0,1
274,Morocco,Gharb-Cherarda-Béni Hssen,9,3,0,0,24,1,0,0,0,0,1
275,Morocco,,,,0,0,,0,0,0,0,0,1
276,Morocco,Rabat-Salé-Zemmour-Zaér,9,3,0,0,29,1,0,0,0,0,1
277,Morocco,,,,0,0,,0,0,0,0,0,1
278,Morocco,Grand-Casablanca,10,3,0,0,16,1,0,0,0,0,1
279,Morocco,Méknès-Tafilalet,9,3,0,0,23,0,0,0,0,0,1
280,Morocco,Tadla-Azilal,,,0,0,25,1,0,0,0,0,1
281,Morocco,Tanger-Tétouan,9,3,0,0,25,0,0,0,1,1,1
282,Morocco,Fès-Boulemane,8,2,0,0,23,0,0,0,0,0,1
283,Morocco,Tadla-Azilal,9,3,0,0,30,1,0,0,0,0,1
284,Morocco,Fès-Boulemane,15,6,1,1,,0,0,0,0,0,1
285,Morocco,,12,4,0,0,40,1,0,0,0,0,1
286,Morocco,Fès-Boulemane,10,3,0,0,22,0,0,0,0,0,1
287,Morocco,Tanger-Tétouan,7,2,0,0,30,0,0,0,0,0,1
288,Morocco,Tanger-Tétouan,9,3,0,0,22,0,0,0,0,0,1
289,Morocco,Tanger-Tétouan,4,1,0,0,27,1,0,0,1,1,1
290,Morocco,Tanger-Tétouan,7,2,0,0,24,0,0,0,0,0,1
291,Morocco,Tanger-Tétouan,3,1,0,0,26,0,0,0,0,0,1
292,Morocco,Tanger-Tétouan,1,1,0,0,24,0,0,0,0,0,1
293,Morocco,Tanger-Tétouan,3,1,0,0,26,0,0,0,0,0,1
294,Morocco,Rabat-Salé-Zemmour-Zaér,12,4,0,0,43,1,0,0,1,1,1
295,Morocco,,7,2,0,0,19,0,0,0,0,0,1
296,Morocco,Tadla-Azilal,9,3,0,0,29,1,0,0,0,0,1
297,Morocco,Fès-Boulemane,9,3,0,0,24,0,0,0,0,0,1
298,Morocco,Rabat-Salé-Zemmour-Zaér,9,3,0,0,25,0,0,0,0,0,1
299,Morocco,Fès-Boulemane,14,4,0,1,21,0,0,0,0,0,1
300,Morocco,Tadla-Azilal,12,4,0,0,28,0,0,0,0,0,1
301,Morocco,Tanger-Tétouan,8,2,0,0,31,1,0,0,0,0,1
302,Morocco,Grand-Casablanca,9,3,0,0,28,1,0,0,0,0,1
303,Morocco,Marrakech-Tensift-Al Haouz,15,6,0,0,36,1,0,0,0,0,1
304,Morocco,Béni Mellal-Khénifra,,,0,0,28,0,0,0,0,0,1
305,Morocco,Tadla-Azilal,12,4,0,0,24,1,0,0,0,0,1
306,Morocco,Tanger-Tétouan,8,2,0,0,37,1,0,0,0,0,1
307,Morocco,Tadla-Azilal,15,6,0,0,32,1,0,0,1,1,1
308,Morocco,Fès-Boulemane,9,3,0,0,,0,0,0,0,0,1
309,Morocco,Béni Mellal-Khénifra,,,0,0,25,0,0,0,0,0,1
310,Morocco,Fès-Boulemane,0,1,0,0,36,0,0,0,1,1,1
311,Morocco,Marrakech-Tensift-Al Haouz,,,0,0,,1,0,0,0,0,1
312,Morocco,Tanger-Tétouan,6,2,0,0,25,0,0,0,0,0,1
313,Morocco,Fès-Boulemane,9,3,0,0,,1,0,0,0,0,1
314,Morocco,Grand-Casablanca,12,4,0,0,,1,0,0,0,0,1
315,Morocco,Fès-Boulemane,7,2,0,0,23,0,0,0,0,0,1
316,Morocco,Tanger-Tétouan,12,4,0,0,23,0,0,0,0,0,1
317,Morocco,Fès-Boulemane,7,2,0,0,,1,0,0,0,0,1
318,Morocco,Tanger-Tétouan,6,2,0,0,27,0,0,0,0,0,1
319,Morocco,Fès-Boulemane,7,2,0,0,19,0,0,0,0,0,1
320,Morocco,Fès-Boulemane,,,0,0,,1,0,0,0,0,1
321,Morocco,,12,4,0,0,,1,0,0,0,0,1
322,Morocco,Tanger-Tétouan,3,1,0,0,26,0,0,0,0,0,1
323,Morocco,Fès-Boulemane,13,4,0,1,26,0,1,0,0,0,1
324,Morocco,Tanger-Tétouan,7,2,0,0,,1,0,0,0,0,1
325,Morocco,Tadla-Azilal,12,4,0,0,20,0,0,0,0,0,1
326,Morocco,Tanger-Tétouan,,,0,0,23,0,0,0,0,0,1
327,Morocco,Souss-Massa-Draâ,12,4,0,0,,0,0,0,1,1,1
328,Morocco,,,,0,0,28,0,0,0,0,0,1
329,Morocco,Tanger-Tétouan,12,4,0,0,26,0,0,0,0,0,1
330,Morocco,Marrakech-Tensift-Al Haouz,6,2,0,0,18,0,0,0,0,0,1
331,Morocco,Béni Mellal-Khénifra,5,1,0,0,39,1,0,0,1,1,1
332,Morocco,Tanger-Tétouan,12,4,0,0,36,0,0,0,0,0,1
333,Morocco,Tanger-Tétouan,8,2,0,0,19,0,0,0,0,0,1
334,Morocco,Fès-Boulemane,8,2,0,0,,1,0,0,0,0,1
335,Morocco,Tanger-Tétouan,9,3,0,0,29,0,0,0,0,0,1
336,Morocco,Marrakech-Tensift-Al Haouz,12,4,0,0,34,1,0,0,0,0,1
337,Morocco,Tanger-Tétouan,12,4,0,0,24,0,0,0,0,0,1
338,Morocco,Fès-Boulemane,6,2,0,0,,1,0,0,0,0,1
339,Morocco,,12,4,0,0,21,0,0,0,0,0,1
340,Morocco,Tanger-Tétouan,9,3,0,0,27,1,0,0,0,0,1
341,Morocco,Tanger-Tétouan,11,3,0,0,27,1,0,0,0,0,1
342,Morocco,Tanger-Tétouan,14,4,0,1,35,1,0,0,0,0,1
343,Morocco,Fès-Boulemane,13,4,0,1,43,0,0,0,1,1,1
344,Morocco,Fès-Boulemane,12,4,0,0,29,1,0,0,0,0,1
345,Morocco,Souss-Massa-Draâ,6,2,0,0,27,0,0,0,0,0,1
346,Morocco,,4,1,0,0,23,0,0,0,0,0,1
347,Morocco,Fès-Boulemane,5,1,0,0,,0,0,0,0,0,1
348,Morocco,Béni Mellal-Khénifra,10,3,0,0,28,0,0,0,0,0,1
349,Morocco,Tanger-Tétouan,5,1,0,0,31,1,0,0,0,0,1
350,Morocco,Fès-Boulemane,,,0,0,35,1,0,0,0,0,1
351,Morocco,Tadla-Azilal,15,4,0,1,45,1,0,0,0,0,1
352,Morocco,Fès-Boulemane,12,4,0,0,,1,0,0,0,0,1
353,Morocco,Fès-Boulemane,0,1,0,0,20,0,0,0,0,0,1
354,Morocco,Tanger-Tétouan,4,1,0,0,47,1,0,0,0,0,1
355,Morocco,Grand-Casablanca,9,3,0,0,45,1,0,0,0,0,1
356,Morocco,Béni Mellal-Khénifra,9,3,0,0,23,0,0,0,0,0,1
357,Morocco,Fès-Boulemane,9,3,0,0,32,0,0,0,0,0,1
358,Morocco,Tanger-Tétouan,,,0,0,27,1,0,0,0,0,1
359,Morocco,Fès-Boulemane,3,1,0,0,,0,0,0,1,1,1
360,Morocco,,6,2,0,0,25,0,0,0,0,0,1
361,Morocco,Grand-Casablanca,6,2,0,0,35,0,0,0,1,1,1
362,Morocco,Fès-Boulemane,4,2,0,0,54,1,0,0,0,0,1
363,Morocco,Tadla-Azilal,12,3,0,0,25,1,0,0,0,0,1
364,Morocco,Tanger-Tétouan,15,6,1,1,26,0,0,0,0,0,1
365,Morocco,Tanger-Tétouan,,,0,0,21,0,0,0,0,0,1
366,Morocco,Tanger-Tétouan,8,2,0,0,24,0,0,0,1,1,1
367,Morocco,Marrakech-Tensift-Al Haouz,15,6,1,1,,1,0,0,0,0,1
368,Morocco,Béni Mellal-Khénifra,9,3,0,0,25,1,0,0,0,0,1
369,Morocco,Béni Mellal-Khénifra,9,3,0,0,33,1,0,0,0,0,1
370,Morocco,Tanger-Tétouan,,,0,0,40,1,0,0,0,0,1
371,Morocco,,12,4,0,0,39,1,0,0,1,1,1
372,Morocco,,6,2,0,0,34,0,0,0,0,0,1
373,Morocco,,,,0,0,,0,0,0,0,0,1
374,Morocco,Fès-Boulemane,9,3,0,0,27,1,0,0,0,0,1
375,Morocco,Béni Mellal-Khénifra,9,3,0,0,36,1,0,0,0,0,1
376,Morocco,Rabat-Salé-Zemmour-Zaér,6,2,0,0,36,1,0,0,0,0,1
377,Morocco,Fès-Boulemane,5,1,0,0,20,0,0,0,0,0,1
378,Morocco,Tanger-Tétouan,6,2,0,0,30,0,0,0,0,0,1
379,Morocco,Taza-Al Hoceima-Taounate,9,3,0,0,30,1,0,0,0,0,1
380,Morocco,Tadla-Azilal,9,3,0,0,22,1,0,0,0,0,1
381,Morocco,Marrakech-Tensift-Al Haouz,15,6,1,1,48,1,0,0,0,0,1
382,Morocco,Grand-Casablanca,15,6,1,1,38,1,0,0,0,0,1
383,Morocco,Tanger-Tétouan,,,0,0,29,0,0,0,1,1,1
384,Morocco,Tanger-Tétouan,4,2,0,0,32,1,0,0,0,0,1
385,Morocco,Tanger-Tétouan,6,2,0,0,29,0,0,0,1,1,1
386,Morocco,Tadla-Azilal,12,3,0,0,21,1,0,0,0,0,1
387,Morocco,Fès-Boulemane,5,1,0,0,25,0,0,0,0,0,1
388,Morocco,Fès-Boulemane,,,0,0,33,1,0,0,1,1,1
389,Morocco,Tanger-Tétouan,8,2,0,0,,0,0,0,0,0,1
390,Morocco,Fès-Boulemane,6,2,0,0,17,0,1,0,0,0,1
391,Morocco,Taza-Al Hoceima-Taounate,6,2,0,0,22,0,0,0,0,0,1
392,Morocco,Béni Mellal-Khénifra,,,0,0,24,1,0,0,0,0,1
393,Morocco,Tanger-Tétouan,12,4,0,0,,1,0,0,0,0,1
394,Morocco,,6,2,0,0,45,0,0,0,0,0,1
395,Morocco,,6,2,0,0,45,0,0,0,0,0,1
396,Morocco,Rabat-Salé-Zemmour-Zaér,8,2,0,0,,0,0,0,0,0,1
397,Morocco,Tanger-Tétouan,6,2,0,0,,0,0,0,0,0,1
398,Morocco,Tanger-Tétouan,3,1,0,0,,0,0,0,0,0,1
399,Morocco,Tanger-Tétouan,10,3,0,0,23,0,0,0,0,0,1
400,Morocco,Grand-Casablanca,7,2,0,0,,0,0,0,0,0,1
401,Morocco,,,,0,0,,0,0,0,0,0,1
402,Morocco,Tanger-Tétouan,0,1,0,0,35,0,0,0,0,0,1
403,Morocco,Oriental,,,0,0,34,0,0,0,1,1,1
404,Morocco,Tanger-Tétouan,8,2,0,0,40,1,0,0,0,0,1
405,Morocco,Oriental,12,4,0,0,29,0,0,0,1,1,1
406,Morocco,Grand-Casablanca,15,6,1,1,25,0,0,0,0,0,1
407,Morocco,Taza-Al Hoceima-Taounate,2,1,0,0,22,0,0,0,0,0,1
408,Morocco,,12,4,0,0,25,0,0,0,1,1,1
409,Morocco,,8,2,0,0,31,0,0,0,0,0,1
410,Morocco,Oriental,9,3,0,0,24,0,0,0,0,0,1
411,Morocco,Fès-Boulemane,15,6,1,1,35,1,0,0,0,0,1
412,Morocco,Fès-Boulemane,15,6,1,1,35,1,0,0,0,0,1
413,Morocco,Taza-Al Hoceima-Taounate,,,0,1,23,0,0,0,0,0,1
414,Morocco,Rabat-Salé-Zemmour-Zaér,14,5,0,0,30,0,0,0,0,0,1
415,Morocco,Tanger-Tétouan,6,2,0,0,38,0,0,0,0,0,1
416,Morocco,Tanger-Tétouan,6,2,0,0,30,0,0,0,0,0,1
417,Morocco,Tanger-Tétouan,12,4,0,0,24,0,0,0,0,0,1
418,Morocco,Grand-Casablanca,12,4,0,0,21,0,0,0,0,0,1
419,Morocco,Tanger-Tétouan,12,4,0,0,30,0,0,0,0,0,1
420,Morocco,,14,5,0,0,27,0,0,0,0,0,1
421,Morocco,Souss-Massa-Draâ,9,3,0,0,22,0,0,0,0,0,1
422,Morocco,Tanger-Tétouan,12,4,0,0,21,0,0,0,0,0,1
423,Morocco,Tanger-Tétouan,6,2,0,0,24,0,0,0,0,0,1
424,Morocco,Béni Mellal-Khénifra,14,5,0,0,21,0,1,0,0,0,1
425,Morocco,Fès-Boulemane,6,2,0,0,24,0,0,0,0,0,1
426,Morocco,Tanger-Tétouan,12,4,0,0,36,1,0,0,1,1,1
427,Morocco,Fès-Boulemane,12,4,0,0,30,1,0,0,0,0,1
428,Morocco,Fès-Boulemane,12,4,0,0,30,1,0,0,0,0,1
429,Morocco,Tanger-Tétouan,12,4,0,0,30,1,0,0,0,0,1
430,Morocco,Chaouia-Ouardigha,14,4,0,1,28,0,0,0,0,0,1
431,Morocco,Tanger-Tétouan,12,4,0,0,21,0,0,0,0,0,1
432,Morocco,Tanger-Tétouan,6,2,0,0,37,1,0,0,0,0,1
433,Morocco,Tanger-Tétouan,6,2,0,0,37,1,0,0,0,0,1
434,Morocco,,15,6,0,0,,0,1,0,0,0,1
435,Morocco,Tanger-Tétouan,6,2,0,0,40,1,0,0,0,0,1
436,Morocco,,,,0,0,25,1,0,0,1,1,1
437,Morocco,Tanger-Tétouan,12,4,0,0,52,1,0,0,0,0,1
438,Morocco,Marrakech-Tensift-Al Haouz,15,4,0,1,23,0,0,1,0,1,1
439,Morocco,Tanger-Tétouan,9,3,0,0,35,0,0,0,0,0,1
440,Morocco,Tanger-Tétouan,9,3,0,0,28,1,0,0,0,0,1
441,Morocco,,15,6,1,1,30,1,0,0,0,0,1
442,Morocco,,14,5,0,0,25,0,0,0,0,0,1
443,Morocco,Fès-Boulemane,15,6,1,1,29,0,0,0,0,0,1
444,Morocco,Taza-Al Hoceima-Taounate,,,0,1,23,0,0,0,0,0,1
445,Morocco,Taza-Al Hoceima-Taounate,,,0,1,23,0,0,0,0,0,1
446,Morocco,Marrakech-Tensift-Al Haouz,14,4,0,1,,0,0,1,0,1,1
447,Morocco,Tanger-Tétouan,6,2,0,0,34,0,1,0,0,0,1
448,Morocco,Tanger-Tétouan,12,4,0,0,26,0,0,0,0,0,1
449,Morocco,Tanger-Tétouan,6,2,0,0,27,0,0,0,0,0,1
450,Morocco,Tadla-Azilal,6,2,0,0,20,0,0,0,1,1,1
451,Morocco,Béni Mellal-Khénifra,9,3,0,0,32,1,0,0,0,0,1
452,Morocco,Tanger-Tétouan,6,2,0,0,28,1,0,0,0,0,1
453,Morocco,Fès-Boulemane,6,2,0,0,27,1,0,0,0,0,1
454,Morocco,Oriental,12,4,0,0,40,0,0,0,1,1,1
455,Morocco,Tanger-Tétouan,6,2,0,0,25,0,0,0,0,0,1
456,Morocco,Tanger-Tétouan,6,2,0,0,27,0,0,0,0,0,1
457,Morocco,Fès-Boulemane,12,4,0,0,39,1,0,0,1,1,1
458,Morocco,Tadla-Azilal,6,2,0,0,24,1,0,0,0,0,1
459,Morocco,Marrakech-Tensift-Al Haouz,14,4,0,1,20,0,1,0,0,0,1
460,Morocco,Tanger-Tétouan,15,6,0,0,27,0,1,0,0,0,1
461,Morocco,Rabat-Salé-Zemmour-Zaér,14,5,0,0,30,0,0,0,0,0,1
462,Morocco,Rabat-Salé-Zemmour-Zaér,14,5,0,0,30,0,0,0,0,0,1
463,Morocco,Béni Mellal-Khénifra,15,6,1,1,23,0,1,0,0,0,1
464,Morocco,Béni Mellal-Khénifra,15,6,1,1,23,0,1,0,0,0,1
465,Morocco,Grand-Casablanca,6,2,0,0,21,0,0,0,0,0,1
466,Morocco,Tanger-Tétouan,6,2,0,0,19,0,0,0,0,0,1
467,Morocco,,12,4,0,0,34,0,0,0,0,0,1
468,Morocco,,9,3,0,0,35,1,0,0,0,0,1
469,Morocco,Tanger-Tétouan,12,4,0,0,29,1,0,0,0,0,1
470,Morocco,Tanger-Tétouan,4,1,0,0,27,0,0,0,0,0,1
471,Morocco,Tanger-Tétouan,14,4,0,1,31,0,0,0,1,1,1
472,Yemen,Sana'a,20,8,1,1,38,1,0,0,0,0,1
473,Yemen,,12,5,0,0,29,0,0,0,1,1,1
474,Yemen,Ma'rib,12,5,0,0,17,0,0,0,0,0,1
475,Yemen,,12,5,0,0,23,0,0,0,0,0,1
476,Yemen,Ma'rib,12,5,0,0,23,0,0,0,0,0,1
477,Yemen,Aden,12,5,0,0,30,1,0,0,0,0,1
478,Yemen,Aden,12,5,0,0,21,0,0,0,1,1,1
479,Yemen,Ma'rib,9,3,0,0,21,0,0,1,0,1,1
480,Yemen,Aden,12,5,0,0,21,0,1,0,0,0,1
481,Yemen,Aden,12,5,0,0,21,0,1,0,0,0,1
482,Yemen,,,,0,0,,0,0,0,0,0,1
483,Yemen,Ma'rib,12,5,0,0,23,0,0,0,0,0,1
484,Yemen,,12,5,0,0,25,0,0,0,0,0,1
485,Yemen,al-Hudaydah,12,5,0,0,25,0,0,0,0,0,1
486,Yemen,Hadhramaut,9,4,0,0,29,0,0,0,0,0,1
487,Yemen,Sana'a,12,5,0,0,27,0,0,0,0,0,1
488,Yemen,Lahij,,,0,0,23,0,0,0,0,0,1
489,Yemen,,,,0,0,,0,0,0,0,0,1
490,Yemen,Ma'rib,12,5,0,0,24,0,1,0,0,0,1
491,Yemen,Aden,12,5,0,0,19,0,1,0,0,0,1
492,Yemen,Sana'a,9,3,0,0,32,0,0,0,0,0,1
493,Yemen,Ibb,12,5,0,0,27,0,0,0,0,0,1
494,Yemen,Ibb,12,5,0,0,27,0,0,0,0,0,1
495,Yemen,Sana'a,12,5,0,0,19,0,1,0,0,0,1
496,Yemen,al-Hudaydah,16,7,1,1,25,0,1,0,0,0,1
497,Yemen,Sana'a,14,6,0,0,27,0,0,0,0,0,1
498,Yemen,al-Hudaydah,18,8,1,1,24,0,1,0,0,0,1
499,Egypt,El Sharqiya,12,4,0,0,,1,0,0,0,0,1
500,Egypt,Port Said,16,6,1,1,26,0,0,0,0,0,1
501,Egypt,Dakahlia,16,6,1,1,27,1,0,0,1,1,1
502,Egypt,Port Said,6,2,0,0,30,1,0,0,0,0,1
503,Egypt,Dakahlia,16,6,1,1,23,0,0,0,0,0,1
504,Egypt,Dakahlia,14,5,0,0,30,1,0,0,0,0,1
505,Egypt,El Sharqiya,16,6,1,1,23,0,0,0,0,0,1
506,Egypt,Cairo,16,6,1,1,,0,0,0,0,0,1
507,Egypt,Dakahlia,16,6,1,1,35,1,0,0,0,0,1
508,Egypt,Cairo,14,5,0,0,32,1,0,0,0,0,1
509,Egypt,Qalyubia,12,4,0,0,30,1,0,0,1,1,1
510,Egypt,Kafir el-Sheikh,14,5,0,0,39,1,0,0,0,0,1
511,Egypt,Alexander,12,4,0,0,,1,0,0,0,0,1
512,Egypt,Cairo,12,4,0,0,27,1,0,0,0,0,1
513,Egypt,Dakahlia,16,6,1,1,22,0,0,0,0,0,1
514,Egypt,Cairo,17,6,1,1,26,1,0,0,0,0,1
515,Egypt,Giza,16,6,1,1,25,0,0,0,0,0,1
516,Egypt,Cairo,16,6,1,1,30,1,0,0,0,0,1
517,Egypt,Cairo,14,5,0,0,33,1,0,0,0,0,1
518,Egypt,Cairo,16,6,0,0,21,0,1,0,0,0,1
519,Egypt,,17,6,1,1,31,1,0,0,0,0,1
520,Egypt,Suez,14,5,0,0,36,1,0,0,0,0,1
521,Egypt,Kafir el-Sheikh,9,3,0,0,,0,0,0,0,0,1
522,Egypt,Dakahlia,9,3,0,0,26,0,0,0,0,0,1
523,Egypt,,16,6,1,1,39,1,0,0,0,0,1
524,Egypt,Alexander,14,5,0,0,37,1,0,0,0,0,1
525,Egypt,Alexander,14,5,0,0,37,1,0,0,0,0,1
526,Egypt,Damietta,12,4,0,0,17,0,1,0,0,0,1
527,Egypt,Dakahlia,14,5,0,0,34,1,0,0,0,0,1
528,Egypt,,15,4,0,1,25,1,1,0,0,0,1
529,Egypt,,17,6,1,1,24,0,0,0,0,0,1
530,Egypt,,,,0,0,,0,0,0,0,0,1
531,Egypt,Cairo,14,5,0,0,43,1,0,0,0,0,1
532,Egypt,Dakahlia,16,6,1,1,29,1,0,1,0,1,1
533,Egypt,The West Bank,16,6,1,1,44,0,0,0,0,0,1
534,Egypt,,14,5,0,0,33,0,0,0,0,0,1
535,Egypt,,9,3,0,0,26,1,0,0,0,0,1
536,Egypt,Kafir el-Sheikh,16,6,1,1,30,1,0,0,0,0,1
537,Egypt,Matrouh,12,4,0,0,,1,0,0,0,0,1
538,Egypt,Port Said,14,5,0,0,30,1,0,0,0,0,1
539,Egypt,El Sharqiya,16,6,1,1,,0,0,0,0,0,1
540,Egypt,Cairo,9,3,0,0,,1,0,0,0,0,1
541,Egypt,The West Bank,14,5,0,0,33,1,0,0,0,0,1
542,Egypt,Giza,12,4,0,0,19,0,1,0,0,0,1
543,Egypt,El Sharqiya,17,6,1,1,23,0,0,1,0,1,1
544,Egypt,,8,2,0,0,19,0,0,0,1,1,1
545,Egypt,Cairo,,,0,0,19,0,1,0,0,0,1
546,Egypt,El Sharqiya,18,6,1,1,27,0,1,0,0,0,1
547,Egypt,Cairo,16,6,1,1,34,1,0,0,0,0,1
548,Egypt,El Sharqiya,9,3,0,0,33,1,0,0,0,0,1
549,Egypt,Cairo,16,6,1,1,26,0,0,0,0,0,1
550,Egypt,North Sinai,16,6,1,1,25,0,0,0,1,1,1
551,Egypt,Dakahlia,16,6,1,1,,1,0,0,0,0,1
552,Egypt,Qalyubia,9,3,0,0,33,1,0,0,0,0,1
553,Egypt,Cairo,12,4,0,0,,0,1,0,0,0,1
554,Egypt,El Sharqiya,12,4,0,0,19,0,1,0,0,0,1
555,Egypt,,16,6,1,1,23,0,0,0,0,0,1
556,Egypt,Alexander,12,4,0,0,22,0,0,0,0,0,1
557,Egypt,El Sharqiya,16,6,1,1,26,1,0,0,0,0,1
558,Egypt,Port Said,12,4,0,0,21,0,0,1,0,1,1
559,Egypt,Qalyubia,16,6,1,1,30,1,0,0,0,0,1
